frame_id,source_video,video_id,source_frame_idx,timestamp_ms,diff_from_prev,kept
Screen_Recording_2026-07-13_at_2.21.39 PM_000265.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,265,5301,17.2,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000270.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,270,5401,14.54,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000275.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,275,5501,12.93,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000280.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,280,5601,15.89,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000285.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,285,5701,15.7,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000290.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,290,5801,18.84,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000295.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,295,5901,15.98,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000300.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,300,6001,13.24,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000305.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,305,6101,11.37,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000310.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,310,6201,9.76,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000315.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,315,6301,7.59,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000320.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,320,6401,10.05,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000325.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,325,6501,5.65,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000330.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,330,6601,6.3,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000335.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,335,6701,6.55,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000340.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,340,6801,8.09,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000345.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,345,6901,6.19,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000350.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,350,7001,9.97,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000355.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,355,7101,6.99,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000360.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,360,7201,9.47,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000365.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,365,7301,6.7,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000370.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,370,7401,11.26,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000375.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,375,7501,8.75,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000380.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,380,7601,8.96,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000385.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,385,7701,8.5,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000390.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,390,7801,8.04,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000395.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,395,7901,7.15,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000400.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,400,8001,10.28,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000405.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,405,8101,6.54,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000410.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,410,8201,11.09,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000415.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,415,8301,6.91,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000420.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,420,8401,10.89,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000425.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,425,8501,11.87,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000430.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,430,8601,10.22,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000435.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,435,8701,6.12,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000440.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,440,8801,6.77,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000445.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,445,8901,10.55,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000450.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,450,9001,9.51,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000455.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,455,9101,7.58,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000460.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,460,9201,12.83,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000465.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,465,9301,9.64,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000470.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,470,9401,8.83,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000475.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,475,9501,11.85,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000480.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,480,9603,9.44,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000485.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,485,9703,9.12,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000490.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,490,9803,9.34,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000495.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,495,9903,9.52,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000500.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,500,10003,7.6,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000505.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,505,10103,12.49,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000510.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,510,10203,9.33,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000515.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,515,10303,7.84,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000520.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,520,10403,7.61,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000525.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,525,10503,13.32,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000530.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,530,10603,9.14,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000535.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,535,10703,9.66,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000540.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,540,10803,8.59,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000545.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,545,10903,9.88,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000550.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,550,11003,10.9,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000555.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,555,11103,10.63,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000560.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,560,11203,9.76,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000565.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,565,11303,11.95,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000570.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,570,11403,13.21,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000575.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,575,11503,9.68,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000580.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,580,11603,7.55,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000585.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,585,11703,11.14,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000590.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,590,11803,6.94,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000595.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,595,11903,10.08,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000600.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,600,12003,6.32,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000605.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,605,12103,9.94,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000610.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,610,12203,6.9,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000615.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,615,12303,10.76,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000620.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,620,12403,6.79,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000625.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,625,12503,9.54,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000630.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,630,12603,5.33,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000635.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,635,12703,7.08,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000640.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,640,12803,8.13,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000645.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,645,12903,2.86,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000650.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,650,13003,4.13,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000655.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,655,13103,6.13,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000660.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,660,13203,8.03,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000665.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,665,13303,6.01,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000670.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,670,13403,8.79,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000675.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,675,13503,3.83,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000680.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,680,13743,60.33,True
Screen_Recording_2026-07-13_at_2.21.39 PM_000685.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,685,13843,1.97,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000690.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,690,13943,3.15,False
Screen_Recording_2026-07-13_at_2.21.39 PM_000695.jpg,Screen Recording 2026-07-13 at 2.21.39 PM.mov,Screen_Recording_2026-07-13_at_2.21.39 PM,695,14043,3.88,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000000.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,0,0,999.0,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000005.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,5,100,5.55,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000010.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,10,200,7.96,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000015.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,15,300,9.02,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000020.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,20,400,4.64,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000025.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,25,500,7.45,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000030.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,30,600,10.42,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000035.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,35,700,8.0,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000040.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,40,800,10.86,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000045.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,45,900,10.36,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000050.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,50,1000,6.35,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000055.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,55,1100,11.25,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000060.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,60,1200,9.35,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000065.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,65,1300,14.66,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000070.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,70,1400,12.42,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000075.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,75,1500,9.32,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000080.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,80,1600,8.02,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000085.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,85,1700,6.65,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000090.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,90,1800,9.56,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000095.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,95,1900,9.67,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000100.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,100,2000,10.91,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000105.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,105,2100,11.63,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000110.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,110,2200,7.03,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000115.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,115,2300,14.32,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000120.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,120,2400,6.94,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000125.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,125,2500,9.88,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000130.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,130,2600,8.77,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000135.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,135,2700,7.39,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000140.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,140,2800,9.96,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000145.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,145,2900,11.65,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000150.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,150,3000,11.66,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000155.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,155,3100,7.18,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000160.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,160,3201,8.86,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000165.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,165,3301,8.77,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000170.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,170,3401,8.69,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000175.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,175,3501,7.17,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000180.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,180,3601,10.88,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000185.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,185,3701,5.61,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000190.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,190,3801,8.7,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000195.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,195,3901,7.12,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000200.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,200,4001,12.41,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000205.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,205,4101,5.26,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000210.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,210,4201,6.92,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000215.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,215,4301,12.77,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000220.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,220,4401,6.37,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000225.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,225,4501,7.61,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000230.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,230,4601,4.68,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000235.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,235,4701,9.54,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000240.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,240,4801,9.94,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000245.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,245,4901,7.18,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000250.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,250,5001,10.96,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000255.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,255,5101,9.09,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000260.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,260,5201,9.33,True
Screen_Recording_2026-07-13_at_2.22.03 PM_000265.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,265,5301,5.67,False
Screen_Recording_2026-07-13_at_2.22.03 PM_000270.jpg,Screen Recording 2026-07-13 at 2.22.03 PM.mov,Screen_Recording_2026-07-13_at_2.22.03 PM,270,5401,8.61,True
